file_name,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,New_ID,Sex,Age,Ethnicity,Age_Range,mood,cluster
4376,0.53496933,0.050528202,1454.710117,2981.874757,2335.587284,0.017468683,-388.2179871,162.7028198,34.6192131,24.42821503,12.19414425,2.343770742,2.232545376,1.88143456,-1.662389517,8.859707832,2.120205402,-9.334629059,3.600015163,13.122015,-4.260094166,-6.585339546,4.859060764,-4.592171669,0.730228961,5.186767578,4376,'Male',37,'Igbo',36-40,Calm/Relaxation,-1
4379,0.442691267,0.014295723,3092.116629,4172.618363,7234.188466,0.057832251,-442.9162903,125.4305496,10.17146111,12.39236832,11.46338654,13.2535038,-5.878479004,1.7787956,-7.873381138,1.081784487,-9.464970589,0.255674392,-4.275924683,3.118092537,-1.898762465,2.464063406,-3.302648067,-0.206600577,-5.648032665,0.234227687,4379,'Male',21,'Igbo',21-25,Calm/Relaxation,-1
4380,0.402424842,0.035172448,1561.263797,2758.072559,2701.822917,0.014317104,-443.2192383,149.9129333,17.47166824,29.58140182,6.419240952,3.969372749,-10.33345509,2.921824217,-3.242368221,-11.32985497,1.486418605,-7.197691917,-3.544862986,3.438221216,-2.496507883,-3.425728083,-3.413511753,3.237402439,0.465699464,-4.445838451,4380,'Female',18,'Igbo',16-20,Calm/Relaxation,-1
4384,0.51771003,0.12234851,2848.114441,3775.355773,5633.626302,0.031622993,-271.6112061,148.5509644,14.79476547,34.1929245,9.972449303,17.05948257,-0.529668331,15.2563982,-5.744617939,2.059664011,-1.629494429,0.830019712,-4.686048985,-0.484750211,-3.282396793,2.353549004,1.194009185,0.943968475,-0.775696218,-6.411039352,4384,'Male',24,'Igbo',21-25,Neutral,-1
4384,0.469446003,0.052194018,2681.070069,4161.551616,5649.915541,0.024169922,-320.7840576,148.3691254,23.35983276,31.06614494,10.33279419,12.78144264,-12.64311886,16.61876869,-2.734621286,3.815755844,-9.234023094,2.231412649,-5.736786842,6.938276291,-2.385729551,2.625473976,-7.540986538,-0.936197281,-1.907949805,-5.405324459,4384,'Male',24,'Igbo',21-25,Neutral,-1
4389,0.527820885,0.042235732,4670.517656,5043.008524,9618.726909,0.044998845,-329.9532166,97.9809494,19.48243332,42.61884689,16.93834686,22.94679832,-15.60992622,13.00549126,6.285806179,8.90057373,-12.73902798,10.53271389,0.631941378,0.521024048,-5.717036247,8.847247124,-4.369659424,0.102257267,3.675469398,0.287513763,4389,'Male',18,'Igbo',16-20,Mixed/Complex,-1
4389,0.512248874,0.024796158,5160.015698,5546.721291,11457.13682,0.038795265,-351.7058411,90.2795639,24.48708534,42.89302063,10.44310379,21.74384499,-18.24033928,16.2632637,5.541224003,13.0549221,-17.80568886,13.32685375,2.835319281,3.897898912,-9.153125763,10.94791889,-7.661255836,1.711752415,4.398736954,3.394203424,4389,'Male',18,'Igbo',16-20,Neutral,-1
4399,0.445942074,0.020538017,5447.39521,5644.898004,12211.0948,0.071954305,-352.5656128,82.82357788,12.05516148,34.25433731,6.833082676,24.59744263,-15.71273994,22.29584694,-0.342972606,7.82169199,-11.868927,19.2487812,-1.115473747,-2.086060286,-2.505227327,13.3351593,-12.4400959,10.24166012,-4.381958008,0.985351145,4399,'Female',16,'Igbo',16-20,Neutral,-1
4399,0.372053981,0.018819669,6246.424143,6146.514896,14113.78792,0.070091854,-353.1851196,71.0213623,25.28122139,35.93333054,10.81082344,20.3476963,-18.23121834,24.65901947,7.249839783,3.435376883,-16.43927193,28.57154274,-3.443580627,-5.089685917,2.386723518,10.07468891,-19.03961372,11.55290413,-7.046364784,1.060718417,4399,'Female',16,'Igbo',16-20,Joy/Excitement,-1
4400,0.583605051,0.017869217,5581.211399,5829.081714,12736.62243,0.059429848,-382.7954407,74.95068359,26.56751823,47.55844116,15.52894211,20.97388649,-11.61317825,22.14488983,10.97753429,10.71613503,-16.07209969,18.08051682,3.104210377,-2.338575363,-1.566911578,17.11909866,-11.49520111,4.02552557,0.56406498,0.559957922,4400,'Male',19,'Igbo',16-20,Neutral,-1
4400,0.562950432,0.016184736,4963.428609,5864.987382,12393.02885,0.044613882,-375.2424622,93.22796631,26.54774857,38.37942123,11.17743874,19.11526871,-7.080222607,26.35812569,6.130213261,5.701553822,-14.39945793,18.11560822,-1.985511184,-1.130511284,-1.081003666,11.88260078,-14.53659344,4.179040909,-0.248141721,-0.510483503,4400,'Male',19,'Igbo',16-20,Neutral,-1
4402,0.59471941,0.020038804,4973.959589,5399.804609,10945.74334,0.046950396,-380.5449219,84.8441925,21.36715126,44.38796997,9.382907867,26.18797684,-11.12567902,15.78553104,8.230239868,21.74887085,-15.41900444,2.944110632,8.714244843,13.54418182,-12.82476425,5.456347466,1.295432568,-1.077365518,-3.295841455,6.014481544,4402,'Male',25,'Igbo',21-25,Mixed/Complex,-1
4402,0.600108027,0.018637219,4792.63612,5511.644627,10852.53594,0.033413726,-390.2296143,91.94817352,28.80912971,40.704319,11.28867054,23.92669868,-12.63586521,12.49552059,12.12672329,22.64326859,-15.19565392,1.673011065,7.595249176,11.01421165,-11.81839848,5.70612669,-0.482966214,-4.009899139,-0.762649298,5.591965199,4402,'Male',25,'Igbo',21-25,Neutral,-1
4406,0.490674913,0.040358793,2204.931183,3242.892267,4000.864215,0.035160571,-394.1014099,137.5883179,20.28952217,39.85734558,11.05545235,19.10561562,-0.291028053,4.375845432,2.701548338,-2.1660254,-1.468278766,-4.92290926,2.298848391,0.15751864,-1.480536699,0.475473732,-1.709096193,-4.174900055,2.245826006,1.154088616,4406,'Male',18,'Igbo',16-20,Calm/Relaxation,-1
4406,0.516066253,0.050741475,2059.130306,3517.002674,4180.694901,0.014731959,-398.8928528,119.0982132,34.40055847,21.96208954,15.36722851,8.475594521,-2.144860744,2.741547585,4.936698914,-0.308956534,1.884946465,0.971447051,1.142454624,1.786696315,0.666273713,1.348021507,-0.698955417,-2.626234293,0.656190634,1.834171057,4406,'Male',18,'Igbo',16-20,Calm/Relaxation,-1
4409,0.510040164,0.008061031,5053.078904,5611.117005,11489.0625,0.046342616,-459.2778625,88.48239899,21.5139122,33.2739563,3.13499403,23.98988533,-12.39475346,15.70764542,-3.990109205,13.50036812,-14.15649223,8.801774979,5.482245445,6.114735126,-15.23095703,11.13667774,-0.552759588,1.098864675,-1.410464406,2.386485577,4409,'Female',20,'Igbo',16-20,Neutral,-1
4409,0.426931947,0.013945292,4120.981479,5191.207452,9232.804446,0.02842854,-429.8136292,109.8191452,18.25209618,27.74363899,9.409391403,21.54270363,-12.93848133,16.01125526,-8.309030533,4.553553104,-16.28477669,5.809090614,2.47029376,6.393752098,-14.93719006,7.164043427,-0.661001921,1.933485508,-2.455778837,0.763342142,4409,'Female',20,'Igbo',16-20,Neutral,-1
4410,0.535640001,0.01194894,5648.832909,5907.406722,12896.30045,0.070905882,-422.0583191,73.11647034,24.27717209,39.67777634,5.824316025,20.12024117,-15.89398289,17.58151245,2.501872301,11.73328304,-15.23268795,10.91249275,7.796102524,13.09040833,-9.354794502,13.55356789,0.475584984,5.061248779,-1.024035931,6.608210564,4410,'Female',18,'Igbo',16-20,Neutral,-1
4410,0.425097108,0.015862674,4621.5642,5607.47348,11318.6553,0.045952691,-395.4880981,93.7557373,17.15021133,33.8670311,8.325468063,20.27170372,-14.97465229,16.03074265,-3.336268902,8.397582054,-12.13139915,6.845973015,3.422916889,12.18388271,-16.00695992,8.787626266,2.435969114,7.227098465,-1.304961681,3.487320185,4410,'Female',18,'Igbo',16-20,Neutral,-1
4414,0.375176698,0.022634661,4878.783417,5194.296954,10679.90302,0.074360183,-352.3947754,84.8164444,10.35525036,50.63656998,4.966369152,17.73061752,-7.946895123,17.43753624,-9.788052559,5.36365509,-3.89575696,10.78129005,-6.521299362,7.336678982,-4.78565073,10.66438961,-4.22350359,2.27591753,-7.63940239,8.473156929,4414,'Female',20,'Igbo',16-20,Neutral,-1
4414,0.395739228,0.020499546,4892.424405,5597.975305,11426.08173,0.046694712,-388.8265076,85.59919739,19.13109779,40.10159302,9.145301819,12.86663151,-7.192624569,23.67735863,-7.631777763,-1.213220477,-8.02884388,15.70567894,-4.327531815,0.548402429,-5.350885391,9.799395561,-5.400016785,7.247914314,-7.799259663,5.581740856,4414,'Female',20,'Igbo',16-20,Neutral,-1
4418,0.44193396,0.011817778,4588.528391,5164.681603,9994.162088,0.056197058,-394.887085,107.2094727,-2.527356863,21.39405251,-7.168004513,3.725911856,-8.906329155,26.50680161,-10.7401638,3.180364132,-5.643620968,15.44972324,-6.193916798,5.625057697,1.296701431,9.948491096,-8.471039772,4.52336216,-7.423077106,5.913644314,4418,'Male',65,'Igbo',61-65,Neutral,-1
4418,0.469443232,0.014120543,4628.358833,5282.473258,10678.74461,0.053514503,-374.0947571,103.4915848,2.18697238,35.91770935,7.865778923,16.12511444,-5.289129734,23.80384636,-9.577047348,0.419833094,-10.85717392,12.16662216,-8.49663353,-0.476413071,-2.040220499,8.256521225,-8.007500648,5.756175041,-5.712471008,3.961303711,4418,'Male',65,'Igbo',61-65,Neutral,-1
4420,0.526141226,0.006577645,5955.720309,5828.670135,13197.86005,0.076256793,-420.4985352,74.75228882,8.950816154,30.09498405,3.188079119,22.08066368,-11.43912125,13.32881546,-0.025818093,18.19067001,-13.75962543,5.827804089,5.663900852,18.74920464,-10.81518555,10.47668648,2.035435677,4.742742538,-3.216158152,7.885248661,4420,'Male',17,'Igbo',16-20,Neutral,-1
4420,0.536344171,0.00507887,5983.586004,6091.620108,13723.15281,0.057751672,-442.5929565,77.25188446,10.76061916,28.45489693,5.748394012,18.04084969,-14.93367863,14.84600544,-0.014966803,19.0907135,-9.528230667,7.93074894,1.725420117,18.27349091,-7.007029533,9.20725441,0.965780616,7.077054501,-0.610066652,9.042710304,4420,'Male',17,'Igbo',16-20,Mixed/Complex,-1
4421,0.506832838,0.012798226,5835.037616,5727.942613,12881.75676,0.094295467,-352.0766907,84.09220886,7.896221638,31.57676506,8.5666008,19.47833824,-5.883609295,22.21627617,-7.075621605,1.945629716,-1.93892467,19.56129074,-13.21906662,12.7149992,5.086289883,3.110509396,-7.177961826,6.807367325,-8.177861214,11.43264771,4421,'Male',17,'Igbo',16-20,Mixed/Complex,-1
4421,0.492361039,0.030543454,5504.250097,6047.38411,13257.20822,0.058752914,-314.3267517,92.60145569,37.06419373,35.69051743,10.4090786,17.88108253,-15.71780014,24.29666519,4.015425205,2.370264292,-9.094898224,23.69324112,-14.11133099,5.613427639,10.80856705,3.275776625,-16.99695206,10.87730408,-7.279646397,3.512228251,4421,'Male',17,'Igbo',16-20,Mixed/Complex,-1
4422,0.492230028,0.016129639,5319.073258,5472.949743,11308.39513,0.053699903,-406.6365662,80.15276337,15.13962364,37.85481262,4.089458466,17.73583984,-8.682279587,19.72989273,-7.148192883,6.197093964,-6.735938549,15.17163754,-0.299707711,5.825007915,-0.392263979,10.37175274,-6.771542072,5.393467426,2.796716452,6.647324562,4422,'Male',19,'Igbo',16-20,Neutral,-1
4422,0.444373906,0.014550306,4889.209921,5587.40506,11348.76501,0.039847162,-415.5670776,92.54641724,24.214674,36.95528793,6.630492687,16.13728333,-10.25259304,19.80223465,-1.71038413,9.966174126,-11.81098366,11.9181776,-5.246213913,2.073112965,-0.590043664,13.37325764,-11.62148571,1.749711752,1.216265202,5.908771515,4422,'Male',19,'Igbo',16-20,Neutral,-1
4423,0.517440617,0.044896808,4378.280973,5391.881571,9824.241329,0.042675217,-350.3412476,102.8994293,39.21389389,39.21364212,19.75865364,15.7500124,-9.777239799,19.48553848,4.2781353,0.618264258,-0.8332389,14.67090702,-7.39128685,11.21081924,-0.323800951,-1.456139684,0.339401543,3.808857203,-5.492220402,3.86129427,4423,'Male',21,'Igbo',21-25,Neutral,-1
4423,0.398770034,0.037186585,4520.40321,5467.177774,10273.53896,0.046570617,-346.3097229,107.5787811,27.20132828,33.26496124,24.15628433,21.46686363,-15.97659874,19.35918808,4.689505577,-0.667130888,-17.12275887,12.32446384,-9.117215157,9.484366417,-4.549512863,1.853013396,-6.868190289,1.03525424,-4.25823307,7.350983143,4423,'Male',21,'Igbo',21-25,Mixed/Complex,-1
4437,0.534213424,0.071242288,3877.90692,4532.621869,7869.921875,0.052503798,-283.6531982,123.7326813,10.45973682,33.54466248,5.613647938,24.61926079,-7.628432751,9.417804718,-6.885694027,5.74044323,-7.322614193,9.644140244,-3.659438372,2.505944967,-5.817973614,8.30053997,-4.912819386,0.031595644,0.133109406,1.209655762,4437,'Male',18,'Igbo',16-20,Mixed/Complex,-1
4437,0.518368125,0.048947904,3204.951629,4510.386846,6950.078842,0.028116489,-331.5517578,133.8883514,28.61636353,35.47958755,8.13863945,12.95291233,-12.48659801,12.21529293,-1.391393423,8.112080574,-7.964376926,5.746229649,-2.753358126,4.962102413,-4.523482323,3.087975502,-8.811815262,-0.347566098,2.975922823,-0.572501183,4437,'Male',18,'Igbo',16-20,Neutral,-1
4441,0.54354316,0.027370015,4482.654446,5300.870765,10034.30707,0.039682405,-361.7496033,98.64737701,30.42371178,48.47797394,8.403287888,27.1524353,-6.07010603,13.66704273,-2.388339996,15.45799732,-12.19360924,7.630268574,2.587376833,7.439387798,-13.21034527,11.62745857,0.446709514,-0.422388107,-1.355332851,3.334802628,4441,'Male',31,'Igbo',31-35,Mixed/Complex,-1
4441,0.456121206,0.031814903,4366.475536,5291.062645,9602.459016,0.030695014,-363.5600281,109.1749268,35.4518013,35.33358002,7.847867012,25.99927711,-11.00047207,14.04778767,1.385622859,15.20332241,-17.32014465,5.943909645,3.146328688,5.109383106,-14.57419777,12.65195274,-0.278537035,-4.405805111,-2.871899843,2.851827383,4441,'Male',31,'Igbo',31-35,Neutral,-1
4443,0.477122456,0.01575353,6155.636997,5824.345015,13109.90895,0.051789428,-390.4147034,61.92918777,13.35405827,44.56988907,14.75146294,26.29674721,-17.34763527,15.60262489,5.007343292,20.2679882,-15.54750156,3.979909658,5.636833668,13.33668709,-14.39240742,10.02114964,2.371933699,1.525905967,-1.869915009,5.866562843,4443,'Female',18,'Igbo',16-20,Mixed/Complex,-1
4443,0.401645809,0.02785944,4777.643334,5458.905181,10980.85508,0.035825177,-360.2771912,87.9929657,12.37534332,36.43455887,9.166659355,17.84190369,-15.54514217,19.85505486,0.55186069,11.33496857,-13.60187817,7.622056007,-1.593578696,8.940019608,-12.46982861,3.955416679,0.783850014,5.125289917,-5.354769707,2.290481806,4443,'Female',18,'Igbo',16-20,Neutral,-1
4446,0.551581621,0.019629914,5266.67535,5406.673848,11186.7415,0.072030966,-353.4968262,88.20493317,14.64533138,37.82242966,7.106133461,25.25874901,-10.22932434,9.140566826,-3.404983044,12.47433472,-14.99388695,7.556784153,1.454733729,7.757514954,-9.582360268,13.29666996,-5.179571152,1.279262781,0.460355431,6.595957279,4446,'Male',16,'Igbo',16-20,Neutral,-1
4446,0.557799459,0.0301657,5116.401864,5500.816286,11090.60993,0.053572774,-367.8312988,94.52537537,31.17369652,41.98363876,10.34433651,20.99000168,-11.25643826,13.78381252,4.879197598,13.93997478,-21.46047592,4.311640263,2.007240534,5.470968246,-9.846531868,11.4903059,-6.178915024,0.951120973,1.574262142,4.637979984,4446,'Male',16,'Igbo',16-20,Mixed/Complex,-1
4447,0.532440484,0.010201362,6914.977139,6175.238192,14736.6811,0.07844856,-382.1940918,59.41039276,28.42011261,49.05710602,15.83564663,18.47683907,-14.28246784,25.15156174,6.367989063,2.483641863,-20.0989933,23.61662102,-4.50591135,-6.315699577,5.444907188,19.29867554,-16.46399498,10.58521843,-1.222064614,3.355523586,4447,'Male',19,'Igbo',16-20,Neutral,-1
4447,0.547317266,0.011795195,6632.00598,6277.754531,14594.65461,0.06953896,-372.4607239,73.46772003,36.2396965,42.79486465,14.39819813,18.74842453,-20.05843163,21.86930466,6.702014923,0.029264832,-22.40303421,25.68888092,-6.494158745,-9.631819725,8.561302185,21.35883713,-18.29306984,9.754041672,-3.298556566,2.675827265,4447,'Male',19,'Igbo',16-20,Neutral,-1
4452,0.545340717,0.054705899,4702.589105,4981.834376,9420.799885,0.032994822,-358.1616821,92.35627747,27.45818901,44.78241348,14.79840565,24.39027977,-10.66419506,13.11833382,4.568587303,11.95158863,-10.93552876,5.199854851,5.92552948,6.169526577,-7.553210258,12.01765919,-0.459344745,-2.782883644,3.275452852,1.278281689,4452,'Male',29,'Igbo',26-30,Neutral,-1
4452,0.523851097,0.025130821,5129.50271,5615.536889,11505.41424,0.040282068,-367.5177307,88.46916962,33.66321182,44.7843399,13.2749815,25.80868149,-13.27888107,17.71438408,2.708828211,8.859828949,-20.50673294,8.063134193,3.70471549,3.977647305,-11.97224998,11.52037907,-7.081543922,1.393637776,4.823060513,1.219383955,4452,'Male',29,'Igbo',26-30,Neutral,-1
4453,0.400765866,0.032611024,4911.83085,5169.18235,10443.75,0.080257686,-320.585968,89.56710815,10.46655273,37.44794464,4.335638046,23.93023491,-15.41029167,14.17078304,-6.679824352,15.10091686,-8.684161186,9.947376251,-0.185531914,7.994164944,-9.820332527,5.533342361,-1.089792013,2.602280378,-5.154954433,5.173758984,4453,'Female',21,'Igbo',21-25,Neutral,-1
4453,0.43058002,0.02107849,5238.312189,5626.22074,11900.01124,0.041512688,-355.5513611,85.83346558,14.48336124,34.24510193,2.208144188,19.93455887,-16.06714439,14.68182278,2.113152742,19.08294487,-15.38952541,6.732319832,7.262376308,12.98566151,-15.53714848,6.64773941,1.306810498,2.682951212,-4.761845589,1.622086287,4453,'Female',21,'Igbo',21-25,Mixed/Complex,-1
4457,0.576484203,0.027477399,6033.317022,5504.380805,11971.39246,0.036411061,-358.8054504,73.87322998,9.918085098,28.82075119,-4.015737534,17.37614441,-5.480471611,15.05527401,-11.71717358,9.973392487,-3.456545115,7.166099072,-8.690696716,8.83588028,-6.157213211,2.278964281,-5.191971302,1.261850953,-2.304986477,1.622524023,4457,'Male',25,'Idoma',21-25,Joy/Excitement,-1
4457,0.565851986,0.040831175,5194.899057,5276.535676,10466.77306,0.023395817,-350.1856384,89.0435257,22.84491348,27.41879082,-2.882169247,10.69759083,-4.487292767,14.01100445,-7.752329826,7.046127796,-1.525189042,4.847952843,-6.100123882,8.644643784,-1.971166492,1.197092891,-2.860662222,-1.764748335,-1.780412197,-0.568491459,4457,'Male',25,'Idoma',21-25,Joy/Excitement,-1
4458,0.446640193,0.02415981,5212.991197,5357.591346,11347.5628,0.065871243,-334.3374634,91.46009827,10.84284782,34.48807144,-2.51070714,13.87094879,-14.39138222,15.50826836,-6.990898609,7.501883984,-13.21860409,7.738823414,5.573016644,6.519287586,-12.13517094,13.63409615,-0.348028362,-0.723580003,0.650273025,1.594771624,4458,'Male',34,'Igbo',31-35,Mixed/Complex,-1
4458,0.457376003,0.022782668,5255.585305,5607.900998,12101.11607,0.057372272,-329.4649658,96.08070374,14.12768173,31.55004883,-5.911886215,11.21323586,-18.73551559,14.99857712,-6.268457413,9.420958519,-12.84195137,9.395534515,4.216103077,7.853070736,-11.57352066,13.53397465,-2.748751879,2.737621546,2.783229113,2.192097425,4458,'Male',34,'Igbo',31-35,Mixed/Complex,-1
4464,0.568626583,0.03031183,1836.360253,2903.447912,3261.579241,0.025517927,-419.2288513,173.6392212,13.12366199,20.11081505,12.77611446,12.08705521,-9.43637085,10.3950243,-1.007336617,-3.064774752,0.431156814,-1.64920938,4.964383602,-0.872786582,0.73771441,5.867986202,-4.591908455,-7.212313175,13.03279114,1.849329472,4464,'Male',24,'Igbo',21-25,Calm/Relaxation,-1
4466,0.606267631,0.056302577,1753.081269,3188.044316,2680.245536,0.026928545,-367.2550354,145.5981598,33.95898438,28.05659485,13.32873821,17.38932228,7.109986305,5.212206841,2.021989107,2.928315639,5.422467232,0.759105027,2.567708015,5.082454681,0.059723523,-2.010816097,-2.525372505,-1.86243546,2.927861452,-0.712960303,4466,'Male',22,'Igbo',21-25,Calm/Relaxation,-1
4466,0.520503223,0.041553397,1210.607353,2839.694926,1598.4375,0.012310432,-411.066864,191.4174194,26.46408844,26.07626343,17.28130913,19.7166996,4.094328403,8.361949921,5.019640446,-0.957583606,2.067950964,-1.264006376,-2.387927532,6.629097939,2.673702002,-1.209262848,-8.515422821,-2.564095259,2.946903467,-2.048785448,4466,'Male',22,'Igbo',21-25,Calm/Relaxation,-1
4471,0.518087029,0.05861333,2381.816919,3266.169322,4966.735011,0.022955847,-372.4020691,126.7068558,22.58841133,24.1902256,20.53395844,14.61035347,2.312835217,5.811460972,1.40587604,1.686561823,3.020844936,-1.253780603,-1.564176798,-0.383422583,0.931650698,1.176790953,-5.601997852,-0.428112149,6.408843994,-3.42660141,4471,'Male',27,'Igbo',26-30,Calm/Relaxation,-1
4478,0.397271752,0.039486736,3144.683465,4436.37875,6928.710938,0.035849435,-338.8502808,130.9826202,11.60961151,37.96982956,10.31010437,21.06303596,-16.42200089,15.23562336,-11.60299683,3.886605978,-1.021615982,1.604901552,4.238411427,5.13701725,-10.95632458,3.893275499,-3.609122992,3.127182245,2.990323782,-4.110440731,4478,'Male',20,'Igbo',16-20,Neutral,-1
4479,0.546768785,0.014128366,6133.715305,5965.384883,13593.13645,0.05755072,-358.7385864,73.39512634,14.87671757,32.4745903,6.764306068,29.7687645,-8.945977211,14.38575459,1.693642855,19.18660355,-12.83297443,10.27833652,5.223901272,12.14949036,-13.23166561,10.45773983,0.147544861,4.846325397,-0.551231742,7.712769032,4479,'Male',19,'Igbo',16-20,Neutral,-1
4479,0.496869206,0.014848727,6034.037526,6024.714348,13577.83255,0.05036608,-358.7675781,77.57595825,18.73347664,33.4264183,12.28705025,31.19278526,-8.234589577,13.35406113,-0.98036319,19.98937225,-14.36871624,1.242075443,-1.128762007,15.00247955,-13.79733753,4.764165878,-0.328737557,4.21281147,-2.947758436,8.300711632,4479,'Male',19,'Igbo',16-20,Neutral,-1
4486,0.564607859,0.020939151,5493.928248,5727.752903,11791.25616,0.057655673,-437.0768127,62.36252594,36.68451309,46.65438461,13.81064892,22.62050629,-8.842041969,16.74017906,6.104515076,12.20271873,-8.589914322,11.7819643,11.31696224,4.712486267,-8.582952499,14.71917534,0.747036934,0.039342307,3.109510899,1.541159153,4486,'Male',24,'Igbo',21-25,Neutral,-1
4486,0.470090419,0.014666639,5412.405713,5910.972444,12387.22826,0.058074804,-449.578186,71.21537781,39.37937927,45.98236465,10.84514141,23.06341743,-11.84790039,18.8838501,6.908249855,12.92627144,-17.86741447,10.82512951,4.769598007,3.514008999,-9.770711899,16.80768013,-7.011360168,-0.45233047,1.586048961,4.676760197,4486,'Male',24,'Igbo',21-25,Neutral,-1
4489,0.441859037,0.048931003,3526.440719,4463.947753,7390.299479,0.036983914,-318.2051392,134.4122772,11.10032845,23.58080482,9.000333786,24.14674187,-19.86135483,3.448755026,-6.073822021,5.585916996,-12.60371685,5.458086014,-0.376619488,1.246516824,-7.576721191,9.830800056,-6.009852886,-3.635059834,8.896355629,-2.272084236,4489,'Male',20,'Igbo',16-20,Neutral,-1
4489,0.380061686,0.073622815,2923.641555,4107.102534,6209.758255,0.03134827,-304.2627869,153.4425507,14.43799114,12.61281872,3.988347292,11.19840622,-20.30750275,4.138285637,-1.235724449,7.477971077,-17.25096512,-3.751781225,3.077897072,7.585654259,-6.984783649,2.365229845,-2.84062767,-4.892766953,5.311932564,1.979461074,4489,'Male',20,'Igbo',16-20,Mixed/Complex,-1
4491,0.3594037,0.039036565,1637.383347,2961.807053,2902.604302,0.022827655,-404.2058105,152.0679474,22.46925163,8.055576324,6.106181622,14.91338348,-2.162316084,-1.017039299,0.018449079,4.565895081,-10.15339756,2.524075747,-15.23427391,-5.885002613,1.275284052,-11.16547298,-7.037153721,-2.194699049,-6.579809666,2.35504818,4491,'Male',21,'Igbo',21-25,Calm/Relaxation,-1
4497,0.427116454,0.122961141,3159.855998,3892.921863,6362.201891,0.045946623,-245.6572723,134.5995483,-12.38915253,22.79360008,6.864879608,17.24349785,-19.62409401,6.537568569,-2.34381938,-4.009969711,-1.871478796,0.218428463,-4.772803783,1.311100841,-0.655167758,3.178252697,-6.743754387,-2.172604799,4.911271095,-5.592663765,4497,'Male',20,'Igbo',16-20,Mixed/Complex,-1
4497,0.484666377,0.023675956,4318.490389,5066.789885,9586.158608,0.02915254,-390.6471252,106.3679962,5.403542995,23.15506363,2.265888691,15.50666046,-16.5089016,12.19757938,-0.861752808,7.529252529,-9.366941452,6.599574089,-4.852442265,1.563285708,-1.652637362,7.909591198,-8.832097054,3.805107355,5.243656635,-1.801820397,4497,'Male',20,'Igbo',16-20,Neutral,-1
4500,0.478275031,0.04811357,4684.796734,5166.836836,9753.819444,0.032725694,-378.5962219,90.97040558,31.74844551,37.21448898,13.34665394,26.8243885,-4.113820076,6.910210133,0.620156646,12.12428951,-10.16826725,-2.185470819,2.155545473,5.627617359,-11.80264568,3.70168972,2.669598579,-4.623493671,0.29925707,4.431906223,4500,'Male',25,'Igbo',21-25,Neutral,-1
4501,0.472243577,0.017830787,5656.640943,5783.762166,12629.77606,0.060299769,-360.9595642,83.34259796,14.88403606,35.48196411,11.04269886,18.64855385,-11.19869614,20.27494049,-3.911561251,1.566066265,-4.649648666,25.88641548,-14.28938484,3.658034086,11.68348312,4.875258923,-11.69785881,15.30602837,-6.790626049,7.599704266,4501,'Male',30,'Annang',26-30,Mixed/Complex,-1
4501,0.493238539,0.048313811,4126.882877,4704.143861,8252.415315,0.048992128,-366.1535034,111.120079,22.68228149,31.62866783,13.46790791,15.48435783,-8.408998489,8.846892357,3.206177711,8.159797668,-7.507683754,3.31953311,-0.820082784,0.129018426,-2.73547864,7.412725925,-5.854301929,-0.368164748,3.608532667,-2.307367563,4501,'Male',30,'Annang',26-30,Mixed/Complex,-1
4502,0.439702392,0.081531733,4361.050698,4730.495038,9023.102679,0.048098028,-313.1944885,99.45664215,4.543539047,26.35305977,3.667359352,18.23876762,-7.67301178,9.194266319,-5.083585739,4.246312141,-3.32838726,0.339134812,0.373985797,0.935739517,-4.246209621,-0.178289935,-0.491860151,-5.512877941,-0.574014485,-2.688385963,4502,'Female',21,'Igbo',21-25,Neutral,-1
4502,0.309883803,0.049301982,3056.961424,4515.80759,7307.910839,0.031424142,-313.1914368,123.0862503,7.193070889,18.93222427,-13.15670967,13.44669533,-6.75951004,10.82038403,-12.9922905,-1.490411162,-2.68984437,-0.772655487,-12.77871799,6.58844614,-8.942565918,-8.714923859,-5.818982124,-0.582139015,-8.30943203,-2.981238604,4502,'Female',21,'Igbo',21-25,Neutral,-1
4505,0.462193012,0.036692541,4734.381252,5292.815967,10078.2889,0.050094925,-336.9827271,95.61331177,19.57782173,32.84157944,11.41385174,18.29283333,-13.18782997,10.30609131,-4.687464714,7.876809597,-15.304739,4.285251617,0.662993371,9.906898499,-9.060101509,8.318577766,-0.2941311,3.37067771,1.192088127,2.35240984,4505,'Male',22,'Igala',21-25,Neutral,-1
4505,0.456124514,0.042512655,5078.352815,5383.742913,10735.75994,0.053349165,-358.4919739,81.766716,24.33148956,35.5212326,23.63722992,25.14217949,-12.0888834,3.766486168,-0.809236825,11.2756443,-13.63404846,1.052544594,1.063338399,6.070603371,-8.507104874,7.37095499,-1.772097826,-1.852893353,1.860969663,2.844628811,4505,'Male',22,'Igala',21-25,Neutral,-1
